Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior,SalaryPerExperience,AgeGroup
28.0,1,3,1.0,5.0,100000.0,1,0,0,20000.0,2
32.0,0,1,Project Manager,8.0,120000.0,2,1,0,15000.0,2
26.0,1,1,Graphic Designer,2.0,50000.0,4,5,0,25000.0,2
29.0,1,1,Digital Marketing Specialist,4.0,65000.0,3,4,0,16250.0,2
33.0,0,1,6.0,9.0,130000.0,2,0,0,14444.444444444443,2
24.0,1,0,10.0,1.0,25000.0,0,0,0,25000.0,1
30.0,0,2,Financial Analyst,6.0,100000.0,0,0,0,16666.666666666668,2
26.0,1,1,Social Media Man,7.0,100000.0,0,6,0,14285.714285714286,2
31.0,0,1,0.0,7.0,120000.0,2,0,0,17142.85714285714,2
26.0,1,1,Graphic Designer,2.0,50000.0,0,0,0,25000.0,2
33.0,0,2,6.0,9.0,130000.0,0,0,0,14444.444444444443,2
36.0,0,3,Research Scientist,13.0,160000.0,1,0,0,12307.692307692309,2
27.0,1,1,Marketing Coordinator,2.0,50000.0,4,3,0,25000.0,2
31.0,0,1,Project Manager,6.0,100000.0,0,0,0,16666.666666666668,2
25.0,0,1,0.0,1.0,60000.0,3,1,0,60000.0,2
30.0,1,1,Sales Manager,5.0,90000.0,0,1,0,18000.0,2
34.0,0,3,Research Director,11.0,170000.0,1,7,0,15454.545454545454,2
28.0,1,1,Marketing Analyst,3.0,60000.0,3,0,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,3,4,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,2,2,0,25000.0,1
37.0,0,2,Marketing Director,14.0,180000.0,3,4,0,12857.142857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,2,1,0,12500.0,2
26.0,0,1,Product Designer,2.0,50000.0,2,2,0,25000.0,2
31.0,1,3,1.0,8.0,140000.0,2,0,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,2,0,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,4,0,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,4,3,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,160000.0,1,7,0,13333.333333333334,2
25.0,0,1,7.0,1.0,55000.0,0,1,0,55000.0,2
30.0,1,1,Marketing Coordinator,5.0,85000.0,0,6,0,17000.0,2
34.0,0,3,Research Director,11.0,170000.0,0,1,0,15454.545454545454,2
28.0,1,1,Marketing Analyst,3.0,60000.0,3,4,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,4,3,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,2,1,0,25000.0,1
37.0,0,2,Marketing Director,14.0,180000.0,2,0,0,12857.142857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,0,0,0,12500.0,2
26.0,0,1,Product Designer,2.0,50000.0,0,1,0,25000.0,2
31.0,1,3,1.0,8.0,140000.0,4,0,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,4,0,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,3,4,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,0,0,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,160000.0,0,0,0,13333.333333333334,2
25.0,0,1,7.0,1.0,55000.0,4,3,0,55000.0,2
30.0,1,1,Marketing Coordinator,5.0,85000.0,3,4,0,17000.0,2
34.0,0,3,Research Director,11.0,170000.0,3,4,0,15454.545454545454,2
28.0,1,1,Marketing Analyst,3.0,60000.0,1,7,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,4,5,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,2,1,0,25000.0,1
37.0,0,2,Marketing Director,14.0,180000.0,4,5,0,12857.142857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,4,3,0,12500.0,2
26.0,0,1,Product Designer,2.0,50000.0,2,1,0,25000.0,2
31.0,1,3,1.0,8.0,140000.0,3,4,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,1,0,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,0,0,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,4,0,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,160000.0,4,3,0,13333.333333333334,2
25.0,0,1,7.0,1.0,55000.0,4,5,0,55000.0,2
30.0,1,1,Marketing Coordinator,5.0,85000.0,3,0,0,17000.0,2
34.0,0,3,Research Director,11.0,170000.0,4,0,0,15454.545454545454,2
28.0,1,1,Marketing Analyst,3.0,60000.0,2,2,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,2,0,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,4,3,0,25000.0,1
37.0,0,2,Marketing Director,14.0,180000.0,1,0,0,12857.142857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,2,0,0,12500.0,2
26.0,0,1,Product Designer,2.0,50000.0,2,0,0,25000.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,1,0,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,4,3,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,3,1,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,160000.0,1,0,0,13333.333333333334,2
25.0,0,1,7.0,1.0,55000.0,4,5,0,55000.0,2
30.0,1,1,Marketing Coordinator,5.0,85000.0,1,1,0,17000.0,2
34.0,0,3,Research Director,11.0,170000.0,3,0,0,15454.545454545454,2
28.0,1,1,Marketing Analyst,3.0,60000.0,0,1,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,2,1,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,0,1,0,25000.0,1
37.0,0,2,Marketing Director,14.0,180000.0,4,5,0,12857.142857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,3,0,0,12500.0,2
26.0,0,1,Product Designer,2.0,50000.0,3,4,0,25000.0,2
31.0,1,3,1.0,8.0,140000.0,2,0,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,3,0,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,0,6,0,14444.444444444443,2
36.0,1,3,Research Scientist,12.0,160000.0,4,0,0,13333.333333333334,2
25.0,0,1,7.0,1.0,55000.0,1,1,0,55000.0,2
30.0,1,1,Marketing Coordinator,5.0,85000.0,4,5,0,17000.0,2
34.0,0,3,Research Director,11.0,170000.0,1,0,0,15454.545454545454,2
28.0,1,1,Marketing Analyst,3.0,60000.0,4,5,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,2,0,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,3,0,0,25000.0,1
37.0,0,2,Marketing Director,14.0,180000.0,3,4,0,12857.142857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,3,0,0,12500.0,2
26.0,0,1,Product Designer,2.0,50000.0,2,2,0,25000.0,2
31.0,1,3,1.0,8.0,140000.0,1,7,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,0,0,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,4,0,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,4,3,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,160000.0,3,0,0,13333.333333333334,2
25.0,0,1,7.0,1.0,55000.0,3,0,0,55000.0,2
30.0,1,1,Marketing Coordinator,5.0,85000.0,4,3,0,17000.0,2
34.0,0,3,Research Director,11.0,170000.0,4,0,0,15454.545454545454,2
28.0,1,1,Marketing Analyst,3.0,60000.0,3,1,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,0,0,0,17142.85714285714,2
37.0,0,2,Marketing Director,14.0,180000.0,0,6,0,12857.142857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,4,5,0,12500.0,2
26.0,0,1,Product Designer,2.0,50000.0,1,0,0,25000.0,2
31.0,1,3,1.0,8.0,140000.0,4,3,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,4,3,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,3,4,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,1,7,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,160000.0,4,3,0,13333.333333333334,2
25.0,0,1,7.0,1.0,55000.0,3,4,0,55000.0,2
30.0,1,1,Marketing Coordinator,5.0,85000.0,2,0,0,17000.0,2
28.0,1,1,Marketing Analyst,3.0,60000.0,1,7,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,3,4,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,3,1,0,25000.0,1
37.0,0,2,Marketing Director,14.0,180000.0,3,4,0,12857.142857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,4,0,0,12500.0,2
31.0,1,3,1.0,8.0,140000.0,4,0,0,17500.0,2
27.0,0,1,0.0,3.0,80000.0,0,1,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,160000.0,2,2,0,13333.333333333334,2
25.0,0,1,7.0,1.0,55000.0,2,1,0,55000.0,2
30.0,1,1,Marketing Coordinator,5.0,85000.0,3,1,0,17000.0,2
34.0,0,3,Research Director,11.0,170000.0,4,3,0,15454.545454545454,2
28.0,1,1,Marketing Analyst,3.0,60000.0,3,1,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,4,5,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,3,0,0,25000.0,1
37.0,0,2,Marketing Director,14.0,180000.0,0,6,0,12857.142857142857,2
33.0,0,2,0.0,9.0,120000.0,3,4,0,13333.333333333334,2
26.0,1,1,Graphic Designer,1.0,45000.0,2,2,0,45000.0,2
29.0,0,1,7.0,5.0,80000.0,2,0,0,16000.0,2
35.0,1,3,Research Scientist,11.0,150000.0,1,0,0,13636.363636363636,2
27.0,0,1,0.0,2.0,65000.0,2,0,0,32500.0,2
31.0,1,1,6.0,7.0,100000.0,1,7,0,14285.714285714286,2
28.0,0,2,Financial Analyst,4.0,90000.0,3,1,0,22500.0,2
24.0,1,1,Marketing Analyst,1.0,40000.0,1,0,0,40000.0,1
30.0,0,1,Project Manager,6.0,110000.0,2,2,0,18333.33333333333,2
34.0,1,3,Research Director,12.0,170000.0,1,1,0,14166.666666666666,2
27.0,0,1,0.0,3.0,75000.0,3,0,0,25000.0,2
33.0,1,2,6.0,8.0,120000.0,0,1,0,15000.0,2
25.0,1,0,Customer Service Representative,1.0,30000.0,3,0,0,30000.0,2
36.0,0,3,Research Scientist,13.0,180000.0,4,0,0,13846.153846153846,2
39.0,1,1,Financial Manager,15.0,200000.0,1,7,0,13333.333333333334,2
26.0,0,1,Product Designer,1.0,50000.0,0,0,0,50000.0,2
31.0,1,3,1.0,8.0,140000.0,0,1,0,17500.0,2
28.0,0,1,Marketing Analyst,3.0,65000.0,1,7,0,21666.666666666668,2
32.0,1,1,7.0,7.0,110000.0,2,2,0,15714.285714285714,2
24.0,0,0,Delivery Driver,1.0,28000.0,1,0,0,28000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,3,4,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,210000.0,1,7,0,13125.0,2
26.0,0,1,Product Designer,2.0,55000.0,4,5,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,1,1,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,3,4,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,1,1,0,14444.444444444443,2
36.0,1,3,Research Scientist,12.0,170000.0,2,2,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,0,0,0,60000.0,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,0,0,0,18000.0,2
28.0,1,1,Marketing Analyst,3.0,60000.0,4,0,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,3,1,0,17142.85714285714,2
37.0,0,2,Marketing Director,14.0,190000.0,4,3,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,2,2,0,12500.0,2
31.0,1,3,1.0,8.0,140000.0,1,1,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,4,5,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,3,4,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,2,2,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,4,0,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,1,0,0,60000.0,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,3,4,0,18000.0,2
34.0,0,3,Research Director,11.0,160000.0,4,5,0,14545.454545454546,2
32.0,0,1,7.0,7.0,120000.0,4,3,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,2,0,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,2,0,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,0,1,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,3,0,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,4,5,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,3,1,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,4,0,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,3,4,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,1,1,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,2,2,0,60000.0,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,1,1,0,18000.0,2
34.0,0,3,Research Director,11.0,160000.0,3,4,0,14545.454545454546,2
32.0,0,1,7.0,7.0,120000.0,1,7,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,3,1,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,0,1,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,1,0,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,4,0,0,27500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,4,5,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,0,1,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,1,1,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,0,6,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,0,1,0,60000.0,2
34.0,0,3,Research Director,11.0,160000.0,3,4,0,14545.454545454546,2
28.0,1,1,Marketing Analyst,3.0,60000.0,2,0,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,1,0,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,0,6,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,3,1,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,1,7,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,3,4,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,3,1,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,3,0,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,1,7,0,14444.444444444443,2
36.0,1,3,Research Scientist,12.0,170000.0,2,1,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,0,6,0,60000.0,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,3,4,0,18000.0,2
34.0,0,3,Research Director,11.0,160000.0,2,1,0,14545.454545454546,2
28.0,1,1,Marketing Analyst,3.0,60000.0,2,0,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,4,3,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,4,3,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,4,3,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,3,0,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,3,4,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,1,0,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,3,4,0,17500.0,2
27.0,0,1,0.0,3.0,80000.0,3,0,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,1,7,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,2,0,0,60000.0,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,0,1,0,18000.0,2
34.0,0,3,Research Director,11.0,160000.0,3,0,0,14545.454545454546,2
28.0,1,1,Marketing Analyst,3.0,60000.0,1,0,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,0,6,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,1,7,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,1,7,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,1,1,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,3,4,0,27500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,0,1,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,1,0,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,3,4,0,26666.666666666668,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,2,1,0,18000.0,2
28.0,1,1,Marketing Analyst,3.0,60000.0,0,0,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,2,2,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,2,1,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,2,2,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,3,1,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,2,2,0,27500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,4,5,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,3,4,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,0,1,0,26666.666666666668,2
29.0,0,1,0.0,3.0,75000.0,0,6,0,25000.0,2
27.0,0,1,7.0,2.0,65000.0,0,6,0,32500.0,2
30.0,1,3,1.0,6.0,100000.0,0,1,0,16666.666666666668,2
36.0,0,1,Financial Analyst,11.0,150000.0,4,5,0,13636.363636363636,2
28.0,1,1,Marketing Coordinator,3.0,60000.0,2,1,0,20000.0,2
33.0,0,2,0.0,9.0,120000.0,1,7,0,13333.333333333334,2
26.0,1,1,Graphic Designer,1.0,45000.0,4,5,0,45000.0,2
31.0,1,1,6.0,7.0,100000.0,4,3,0,14285.714285714286,2
24.0,1,1,Marketing Analyst,1.0,40000.0,2,2,0,40000.0,1
30.0,0,1,Project Manager,6.0,110000.0,0,6,0,18333.33333333333,2
34.0,1,3,Research Director,12.0,170000.0,0,1,0,14166.666666666666,2
27.0,0,1,0.0,3.0,75000.0,2,1,0,25000.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,1,0,0,17500.0,2
25.0,1,0,Customer Service Representative,1.0,30000.0,0,1,0,30000.0,2
36.0,0,3,Research Scientist,13.0,180000.0,3,4,0,13846.153846153846,2
39.0,1,1,Financial Manager,15.0,200000.0,4,5,0,13333.333333333334,2
26.0,0,1,Product Designer,1.0,50000.0,0,0,0,50000.0,2
31.0,1,3,1.0,8.0,140000.0,0,0,0,17500.0,2
32.0,1,1,7.0,7.0,110000.0,1,7,0,15714.285714285714,2
24.0,0,0,Delivery Driver,1.0,28000.0,2,0,0,28000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,0,0,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,210000.0,1,7,0,13125.0,2
26.0,0,1,Product Designer,2.0,55000.0,3,0,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,2,1,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,1,1,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,2,1,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,0,6,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,0,1,0,14166.666666666666,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,0,1,0,18000.0,2
34.0,0,3,Research Director,11.0,160000.0,2,1,0,14545.454545454546,2
28.0,1,1,Marketing Analyst,3.0,60000.0,2,1,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,4,5,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,2,2,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,2,2,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,2,2,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,1,1,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,1,0,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,3,1,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,4,3,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,1,1,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,4,5,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,1,0,0,60000.0,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,3,1,0,18000.0,2
34.0,0,3,Research Director,11.0,160000.0,2,2,0,14545.454545454546,2
28.0,1,1,Marketing Analyst,3.0,60000.0,1,0,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,3,0,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,4,5,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,3,4,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,1,0,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,4,3,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,0,0,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,4,3,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,1,0,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,2,1,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,4,3,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,1,1,0,60000.0,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,2,0,0,18000.0,2
28.0,1,1,Marketing Analyst,3.0,60000.0,3,1,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,1,0,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,4,3,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,2,1,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,2,2,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,4,3,0,27500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,1,1,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,0,6,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,2,0,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,1,0,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,4,5,0,60000.0,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,0,6,0,18000.0,2
34.0,0,3,Research Director,11.0,160000.0,1,7,0,14545.454545454546,2
28.0,1,1,Marketing Analyst,3.0,60000.0,0,1,0,20000.0,2
37.0,0,2,Marketing Director,14.0,190000.0,4,0,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,2,2,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,3,1,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,1,0,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,3,1,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,4,0,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,4,5,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,1,0,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,0,6,0,60000.0,2
34.0,0,3,Research Director,11.0,160000.0,3,1,0,14545.454545454546,2
28.0,1,1,Marketing Analyst,3.0,60000.0,4,5,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,0,1,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,1,1,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,2,2,0,13571.42857142857,2
26.0,0,1,Product Designer,2.0,55000.0,1,1,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,3,4,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,0,6,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,0,6,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,2,2,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,4,3,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,3,4,0,60000.0,2
34.0,0,3,Research Director,11.0,160000.0,3,0,0,14545.454545454546,2
28.0,1,1,Marketing Analyst,3.0,60000.0,0,0,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,0,0,0,17142.85714285714,2
24.0,1,0,Receptionist,1.0,25000.0,1,7,0,25000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,2,2,0,13571.42857142857,2
39.0,1,1,Financial Manager,16.0,200000.0,3,1,0,12500.0,2
26.0,0,1,Product Designer,2.0,55000.0,1,0,0,27500.0,2
31.0,1,3,1.0,8.0,140000.0,2,2,0,17500.0,2
29.0,0,1,Marketing Analyst,4.0,70000.0,3,1,0,17500.0,2
33.0,1,2,6.0,9.0,130000.0,0,1,0,14444.444444444443,2
27.0,0,1,0.0,3.0,80000.0,0,1,0,26666.666666666668,2
36.0,1,3,Research Scientist,12.0,170000.0,2,0,0,14166.666666666666,2
25.0,0,1,7.0,1.0,60000.0,2,0,0,60000.0,2
30.0,1,1,Marketing Coordinator,5.0,90000.0,2,0,0,18000.0,2
34.0,0,3,Research Director,11.0,160000.0,0,1,0,14545.454545454546,2
28.0,1,1,Marketing Analyst,3.0,60000.0,4,5,0,20000.0,2
32.0,0,1,7.0,7.0,120000.0,3,1,0,17142.85714285714,2
27.0,0,3,Marketing Coordinator,7.0,120000.0,3,4,0,17142.85714285714,2
28.0,1,1,Marketing Coordinator,3.0,60000.0,1,1,0,20000.0,2
33.0,0,2,0.0,8.0,120000.0,3,0,0,15000.0,2
27.0,1,1,7.0,2.0,65000.0,2,0,0,32500.0,2
30.0,0,3,1.0,6.0,100000.0,1,1,0,16666.666666666668,2
36.0,1,1,Financial Analyst,11.0,150000.0,0,6,0,13636.363636363636,2
29.0,0,1,Marketing Analyst,3.0,65000.0,4,0,0,21666.666666666668,2
32.0,1,2,0.0,9.0,120000.0,2,0,0,13333.333333333334,2
26.0,0,1,Graphic Designer,1.0,45000.0,3,0,0,45000.0,2
29.0,1,1,7.0,5.0,80000.0,0,1,0,16000.0,2
27.0,0,1,0.0,2.0,65000.0,0,1,0,32500.0,2
31.0,1,1,6.0,7.0,100000.0,1,1,0,14285.714285714286,2
28.0,0,2,Financial Analyst,4.0,90000.0,3,4,0,22500.0,2
24.0,1,1,Marketing Analyst,1.0,40000.0,4,3,0,40000.0,1
30.0,0,1,Project Manager,6.0,110000.0,2,1,0,18333.33333333333,2
34.0,1,3,Research Director,12.0,170000.0,4,5,0,14166.666666666666,2
27.0,0,1,0.0,3.0,75000.0,3,1,0,25000.0,2
33.0,1,2,6.0,8.0,120000.0,4,3,0,15000.0,2
25.0,1,0,Customer Service Representative,1.0,30000.0,1,7,0,30000.0,2
36.0,0,3,Research Scientist,13.0,180000.0,3,1,0,13846.153846153846,2
39.0,1,1,Financial Manager,15.0,200000.0,2,0,0,13333.333333333334,2
26.0,0,1,Product Designer,1.0,50000.0,3,0,0,50000.0,2
28.0,0,1,Marketing Analyst,3.0,65000.0,1,7,0,21666.666666666668,2
32.0,1,1,7.0,7.0,110000.0,1,1,0,15714.285714285714,2
24.0,0,0,Delivery Driver,1.0,28000.0,2,2,0,28000.0,1
37.0,0,2,Marketing Director,14.0,190000.0,4,0,0,13571.42857142857,2
